,publication,url,article_title,date,is_uni_newspaper
3576,parkrecord,https://www.parkrecord.com/news/doping-controversy-from-summer-games-clouds-ioc-approval-of-utahs-bid-for-2034-olympics/,Doping controversy from Summer Games clouds IOC approval of Utah’s bid for 2034 Olympics,2024-07-24,0
3577,parkrecord,https://www.parkrecord.com/news/choked-up-a-lot-utah-delegates-to-paris-celebrate-reflect-after-successful-bid-for-2034-games/,"‘Choked up a lot’; Utah delegates to Paris celebrate, reflect after successful bid for 2034 Games",2024-07-24,0
3578,parkrecord,https://www.parkrecord.com/news/powder-and-pride-utahns-celebrate-the-return-of-the-2034-winter-olympics/,Powder and Pride: Utahns celebrate the return of the 2034 Winter Olympics,2024-07-24,0
3579,parkrecord,https://www.parkrecord.com/news/winter-olympics-of-2034-awarded-to-utah-with-park-city-as-a-key-to-games/,"Winter Olympics of 2034 awarded to Utah, with Park City as a key to Games",2024-07-24,0
3580,parkrecord,https://www.parkrecord.com/news/utah-wins-2034-winter-olympics-u-s-disagreement-with-world-doping-body-inserts-some-last-drama/,Utah wins 2034 Winter Olympics; U.S. disagreement with world doping body inserts some last-minute drama,2024-07-24,0
3581,parkrecord,https://www.parkrecord.com/news/oakley-man-faces-multiple-felony-charges-for-attempted-murder-of-wife/,Oakley man faces multiple felony charges for attempted murder of wife,2024-07-24,0
3582,parkrecord,https://www.parkrecord.com/opinion/raw-deal-from-county/,Raw deal from county,2024-07-24,0
3583,parkrecord,https://www.parkrecord.com/entertainment/community-calendar-upcoming-events-as-of-july-24/,Community Calendar: Upcoming events as of July 24,2024-07-24,0
3584,parkrecord,https://www.parkrecord.com/opinion/guest-editorial-sweet-choices-with-transit-in-zurich/,Guest Editorial: Sweet choices with transit in Zurich,2024-07-24,0
3585,parkrecord,https://www.parkrecord.com/opinion/this-is-real-america/,This is real America,2024-07-24,0
3586,parkrecord,https://www.parkrecord.com/opinion/all-views-should-be-shared/,All views should be shared,2024-07-24,0
3587,transcriptbulletin,https://www.tooeleonline.com/articles/news/the-fest-is-back/,The ‘Fest’ is Back,2024-07-24,0
3588,transcriptbulletin,https://www.tooeleonline.com/articles/news/high-heat-little-rain-brings-tooele-county-near-to-drought/,"High heat, little rain brings Tooele County near to drought",2024-07-24,0
3589,transcriptbulletin,https://www.tooeleonline.com/articles/news/rocky-mountain-power-explains-frequent-outages-in-tooele-county/,Rocky Mountain Power explains frequent outages in Tooele County,2024-07-24,0
3590,transcriptbulletin,https://www.tooeleonline.com/articles/news/tooele-city-to-fix-overlake-roundabout/,Tooele City to fix Overlake roundabout,2024-07-24,0
3591,transcriptbulletin,https://www.tooeleonline.com/articles/news/grasshopper-invasion/,Grasshopper invasion,2024-07-24,0
3592,transcriptbulletin,https://www.tooeleonline.com/articles/news/col-luke-clover-assigned-as-new-army-depot-commander/,Col. Luke Clover assigned as new Army Depot commander,2024-07-24,0
3593,transcriptbulletin,https://www.tooeleonline.com/articles/news/texas-man-charged-with-sex-trafficking-in-tooele-county/,Texas man charged with sex trafficking in Tooele County,2024-07-24,0
3594,transcriptbulletin,https://www.tooeleonline.com/articles/news/little-warriors-camp-at-wapiti/,Little Warriors camp at Wapiti,2024-07-24,0
3595,transcriptbulletin,https://www.tooeleonline.com/articles/news/landscaping-changed-at-tooele-city-hall/,Landscaping changed at Tooele City Hall,2024-07-24,0
3596,transcriptbulletin,https://www.tooeleonline.com/articles/weddings/erickson-jensen/,Erickson/Jensen,2024-07-24,0
3597,bartonchronicle,https://bartonchronicle.com/newport-police-seeking-suspect-in-connection-with-elm-street-assault/,Newport Police seeking suspect in connection with Elm Street assault,2024-07-24,0
3598,bartonchronicle,https://bartonchronicle.com/morgan-board-has-watery-meeting/,Morgan board has watery meeting,2024-07-24,0
3599,bartonchronicle,https://bartonchronicle.com/egg-toss-at-irasburg-church-fair/,Egg toss at Irasburg Church Fair,2024-07-24,0
3600,bartonchronicle,https://bartonchronicle.com/last-call-for-the-craftsbury-vibrations/,Last call for the Craftsbury Vibrations,2024-07-24,0
3601,bartonchronicle,https://bartonchronicle.com/police-charge-three-in-kayla-wright-murder/,Police charge three in Kayla Wright murder,2024-07-24,0
3602,bartonchronicle,https://bartonchronicle.com/44548-2/,,2024-07-23,0
3603,bartonchronicle,https://bartonchronicle.com/suspicious-schoolhouse-fire-in-wheelock/,Suspicious schoolhouse fire in Wheelock,2024-07-22,0
3604,bartonchronicle,https://bartonchronicle.com/murder-charge-elevated-in-connection-with-troy-homicide/,Murder charge elevated in connection with Troy homicide,2024-07-18,0
3605,bartonchronicle,https://bartonchronicle.com/north-country-hospital-questions-diagnosis/,North Country Hospital questions diagnosis,2024-07-17,0
3606,bartonchronicle,https://bartonchronicle.com/sheriff-visits-newport-center-board/,Sheriff visits Newport Center board,2024-07-17,0
3607,bartonchronicle,https://bartonchronicle.com/serious-discussion-at-glover-forum/,Serious discussion at Glover forum,2024-07-17,0
3608,bartonchronicle,https://bartonchronicle.com/encore-flood-sees-quick-response/,Encore flood sees quick response,2024-07-17,0
3609,bartonchronicle,https://bartonchronicle.com/robbery-at-dollar-general/,Robbery at Dollar General,2024-07-17,0
3610,bartonchronicle,https://bartonchronicle.com/obituaries-7-17-2024/,Obituaries 7.17.2024,2024-07-16,0
3611,bartonchronicle,https://bartonchronicle.com/derby-residents-ask-about-fate-of-their-road/,Derby residents ask about fate of their road,2024-07-10,0
3612,bartonchronicle,https://bartonchronicle.com/baby-bonds-getting-kingdom-try-out/,“Baby Bonds” getting Kingdom try-out,2024-07-10,0
3613,bartonchronicle,https://bartonchronicle.com/wheeler-mountain-ridgeline-sold-to-state/,Wheeler Mountain ridgeline sold to state,2024-07-10,0
3614,bartonchronicle,https://bartonchronicle.com/bernie-sanders-returns-to-kingdom-roots/,Bernie Sanders returns to Kingdom roots,2024-07-10,0
3615,bartonchronicle,https://bartonchronicle.com/obituaries-7-10-2024/,Obituaries 7.10.2024,2024-07-09,0
3616,bartonchronicle,https://bartonchronicle.com/vermont-state-police-concludes-investigation-into-october-homicide-of-gunnar-watson/,Vermont State Police concludes investigation into October homicide of Gunnar Watson,2024-07-03,0
3617,fallschurchnewspress,https://www.fcnp.com/2024/07/25/a-penny-for-your-thoughts-news-of-greater-falls-church-july-25-31-2024/,"A Penny For Your Thoughts – News of Greater Falls Church: July 25-31, 2024",2024-07-25,0
3618,fallschurchnewspress,https://www.fcnp.com/2024/07/25/city-of-falls-church-crime-report-week-of-july-15-21-2024/,"City of Falls Church Crime Report: Week of July 15-21, 2024",2024-07-25,0
3619,fallschurchnewspress,https://www.fcnp.com/2024/07/25/the-lgbtq-reach-july-25-31-2024/,"The LGBTQ+ Reach: July 25-31, 2024",2024-07-25,0
3620,fallschurchnewspress,https://www.fcnp.com/2024/07/25/falls-church-business-news-notes-july-25-31-2024/,"Falls Church Business News & Notes: July 25-31, 2024",2024-07-25,0
3621,fallschurchnewspress,https://www.fcnp.com/2024/07/25/trumps-cynical-attempt-to-pit-recent-immigrants-against-black-americans/,Trump’s Cynical Attempt to Pit Recent Immigrants Against Black Americans,2024-07-25,0
3622,fallschurchnewspress,https://www.fcnp.com/2024/07/25/f-c-push-for-accessory-dwellings-has-kicked-off/,F.C. Push for Accessory Dwellings Has Kicked Off,2024-07-25,0
3623,fallschurchnewspress,https://www.fcnp.com/2024/07/25/beyer-kaine-strongly-behind-harris-candidacy/,"Beyer, Kaine Strongly Behind Harris Candidacy",2024-07-25,0
3624,fallschurchnewspress,https://www.fcnp.com/2024/07/25/letters-to-editor-july-25-31-2024/,"Letters to Editor: July 25-31, 2024",2024-07-25,0
3625,fallschurchnewspress,https://www.fcnp.com/2024/07/25/falls-church-news-briefs-july-25-31-2024/,"Falls Church News Briefs: July 25-31, 2024",2024-07-25,0
3626,fallschurchnewspress,https://www.fcnp.com/2024/07/25/community-news-notes-july-25-31-2024/,"Community News & Notes: July 25-31, 2024",2024-07-25,0
3627,rappahannockrecord,https://rrecord.com/lhs-band-members-and-athletes-to-report-for-preseason-practice/,LHS band members and athletes to report for preseason practice,2024-07-24,0
3628,rappahannockrecord,https://rrecord.com/lancaster-county-circuit-court-report-211/,Lancaster County Circuit Court Report,2024-07-24,0
3629,rappahannockrecord,https://rrecord.com/northumberland-count-circuit-court-report/,Northumberland Count Circuit Court Report,2024-07-24,0
3630,rappahannockrecord,https://rrecord.com/sheriffs-reports-07-25-24/,Sheriffs’ Reports 07-25-24,2024-07-24,0
3631,rappahannockrecord,https://rrecord.com/vdot-proposes-new-turning-lanes-for-route-360-in-callao-and-lottsbur/,VDOT proposes new turning lanes for Route 360 in Callao and Lottsburg,2024-07-24,0
3632,rappahannockrecord,https://rrecord.com/the-world-is-her-oyster-meet-jennifer-sagan/,The world is her oyster: meet Jennifer Sagan,2024-07-24,0
3633,rappahannockrecord,https://rrecord.com/sign-says-it-all/,Sign says it all,2024-07-24,0
3634,rappahannockrecord,https://rrecord.com/fish-factory-kayak-rescue/,Fish factory workers rescue two kayakers,2024-07-24,0
3635,rappahannockrecord,https://rrecord.com/book-published-on-the-miskimon-fire-tower/,Book published on the Miskimon Fire Tower,2024-07-24,0
3636,rappahannockrecord,https://rrecord.com/sterrett-receives-schroeder-award/,Sterrett receives Schroeder award,2024-07-24,0
3637,southsidesentinel,https://www.ssentinel.com/2024/07/24/cheyenne-sears/,Cheyenne Sears,2024-07-24,0
3638,southsidesentinel,https://www.ssentinel.com/2024/07/24/karli-parker/,Karli Parker,2024-07-24,0
3639,southsidesentinel,https://www.ssentinel.com/2024/07/24/kayleigh-moye/,Kayleigh Moye,2024-07-24,0
3640,southsidesentinel,https://www.ssentinel.com/2024/07/24/zikirah-morris/,Zikirah Morris,2024-07-24,0
3641,southsidesentinel,https://www.ssentinel.com/2024/07/24/elena-fomin/,Elena Fomin,2024-07-24,0
3642,southsidesentinel,https://www.ssentinel.com/2024/07/24/anna-crown/,Anna Crown,2024-07-24,0
3643,southsidesentinel,https://www.ssentinel.com/2024/07/24/hailey-bruce/,Hailey Bruce,2024-07-24,0
3644,southsidesentinel,https://www.ssentinel.com/2024/07/24/tractor-supply-store-now-open-in-saluda/,Tractor Supply store now open in Saluda,2024-07-24,0
3645,southsidesentinel,https://www.ssentinel.com/2024/07/24/mc-courthouse-to-get-39000-revamp-for-new-officials-office/,"MC Courthouse to get $39,000 revamp for new official’s office",2024-07-24,0
3646,southsidesentinel,https://www.ssentinel.com/2024/07/24/jerry-bristow-appointed-supt-of-jail-in-saluda/,Jerry Bristow appointed supt. of jail in Saluda,2024-07-24,0
3647,bainbridgeislandreview,https://www.bainbridgereview.com/news/lets-not-talk-turkey-if-youre-calling-911/,Let’s not talk turkey if you’re calling 911,2024-07-25,0
3648,bainbridgeislandreview,https://www.bainbridgereview.com/news/father-daughter-connection-creates-paradise-musically/,Father-daughter connection creates ‘paradise’ musically,2024-07-25,0
3649,bainbridgeislandreview,https://www.bainbridgereview.com/news/bi-seniors-take-stand-against-climate-act-repeal/,BI seniors take stand against Climate Act repeal,2024-07-25,0
3650,bainbridgeislandreview,https://www.bainbridgereview.com/news/bainbridge-island-briefs-59/,Bainbridge Island briefs,2024-07-24,0
3651,bainbridgeislandreview,https://www.bainbridgereview.com/obituaries/iris-b-king/,Iris B. King,2024-07-24,0
3652,bainbridgeislandreview,https://www.bainbridgereview.com/obituaries/cheryl-m-almond/,Cheryl M. Almond,2024-07-24,0
3653,bainbridgeislandreview,https://www.bainbridgereview.com/news/suquamish-welcome-pole-to-mark-sto-trail-on-bi/,Suquamish welcome pole to mark STO Trail on BI,2024-07-24,0
3654,bainbridgeislandreview,https://www.bainbridgereview.com/news/bi-broadway-designer-wins-3rd-tony-award/,BI Broadway designer wins 3rd Tony Award,2024-07-24,0
3655,bainbridgeislandreview,https://www.bainbridgereview.com/news/new-art-at-waterfront-park-kicks-off-something-new/,New art at Waterfront Park kicks off ‘Something New’,2024-07-24,0
3656,bainbridgeislandreview,https://www.bainbridgereview.com/news/oldest-arts-organization-on-bi-in-financial-crisis/,Oldest arts organization on BI in financial crisis,2024-07-24,0
3657,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/19/camas-father-son-missing-and-presumed-dead-after-boat-capsizes-near-columbia-river-bar/,"Camas father, son missing and presumed dead after boat capsizes near Columbia River Bar",2024-07-19,0
3658,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/18/roundabout-is-top-choice-for-lake-sierra-intersection/,Roundabout is top choice for Lake-Sierra intersection,2024-07-18,0
3659,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/18/camas-lions-club-awards-scholarships/,Camas Lions Club awards scholarships,2024-07-18,0
3660,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/18/camas-council-oks-adams-street-parking-space-changes/,Camas Council OKs Adams Street parking space changes,2024-07-18,0
3661,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/18/public-invited-to-have-lunch-with-port-ceo/,Public invited to have lunch with Port CEO,2024-07-18,0
3662,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/18/state-reconizes-3-washougal-schools-for-closing-opportunity-gaps-academic-growth/,"State reconizes 3 Washougal schools for closing opportunity gaps, academic growth",2024-07-18,0
3663,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/18/letters-to-the-editor-july-18-2024/,"Letters to the Editor: July 18, 2024",2024-07-18,0
3664,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/18/camas-tots-to-teens-tuesdays-kicks-off-july-23/,Camas’ Tots to Teens Tuesdays kicks off July 23,2024-07-18,0
3665,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/18/changing-of-the-guardwashougal-police-chief-wendi-steinbronn-announces-retirement/,Changing of the Guard: Washougal Police Chief Wendi Steinbronn announces retirement,2024-07-18,0
3666,camaswashougalpostrecord,https://www.camaspostrecord.com/news/2024/jul/18/camas-man-named-in-portland-anti-human-trafficking-sting/,Camas man named in Portland anti-human trafficking sting,2024-07-18,0
3667,centralkitsapreporter,https://www.kitsapdailynews.com/news/lets-not-talk-turkey-if-youre-calling-911/,Let’s not talk turkey if you’re calling 911,2024-07-25,0
3668,centralkitsapreporter,https://www.kitsapdailynews.com/obituaries/iris-b-king/,Iris B. King,2024-07-24,0
3669,centralkitsapreporter,https://www.kitsapdailynews.com/obituaries/cheryl-m-almond/,Cheryl M. Almond,2024-07-24,0
3670,centralkitsapreporter,https://www.kitsapdailynews.com/news/suquamish-welcome-pole-to-mark-sto-trail-on-bi/,Suquamish welcome pole to mark STO Trail on BI,2024-07-24,0
3671,centralkitsapreporter,https://www.kitsapdailynews.com/news/fishing-vessel-explodes-in-sk-crew-members-escape/,"Fishing vessel explodes in SK, crew members escape",2024-07-24,0
3672,centralkitsapreporter,https://www.kitsapdailynews.com/news/suquamish-hosting-canoe-journey-july-28-29/,"Suquamish hosting Canoe Journey July 28, 29",2024-07-24,0
3673,centralkitsapreporter,https://www.kitsapdailynews.com/news/whaling-days-includes-fireworks-show-sir-mix-a-lot-performance/,"Whaling Days includes fireworks show, Sir Mix-A-Lot performance",2024-07-24,0
3674,centralkitsapreporter,https://www.kitsapdailynews.com/news/recovering-addict-recalls-journey-from-streets-to-daughters-graduation/,Recovering addict recalls journey from streets to daughter’s graduation,2024-07-24,0
3675,centralkitsapreporter,https://www.kitsapdailynews.com/news/poulsbos-nelson-house-now-a-sober-residence-for-men/,Poulsbo’s Nelson House now a sober residence for men,2024-07-24,0
3676,centralkitsapreporter,https://www.kitsapdailynews.com/wellness/alpha-drive-rx-for-sale-our-review-on-these-male-health-gummies-you-keep-hearing-about/,Alpha Drive Rx for Sale: Our Review On These Male Health Gummies You Keep Hearing About!,2024-07-23,0
